Date,ShareLink,ShareCommentary,SharedUrl,MediaUrl,Visibility
2025-04-02 13:34:21,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7313192066644074497,"I'm thrilled to announce that Valerie Sutton is a Careerspan advisor!""
""""
""From our very first conversation, I knew she was the perfect fit. Why? Because she's a genuine career geek (just like Logan Currie and me) who doesn't just love helping people advance their careers – she's passionate about the craft itself.""
""""
""It's that commitment to helping individuals discover career paths that genuinely align with who they are in clever and inventive ways that makes Valerie truly special, and why her influence has already been transformative for us:""
""- She's brought an invaluable POV as someone with decades in the game""
""- She's inspired us to maintain our unique approach while staying focused on real impact""
""- She's brought a balance of philosophy and practicality that's helped us drive novel feature development""
""""
""Valerie's own words say it best: she's dedicated to helping professionals develop ""career consciousness"". Her belief that careers span transitions and transformations aligns perfectly with our mission. What excites me most is how her data-informed approach bridges academia and industry – precisely what we need to help professionals navigate today's increasingly complex work landscape.""
""""
""We couldn't be prouder to welcome Valerie to the Careerspan team as we continue building tools that help people document their experiences and craft evolving career narratives.""
""""
""What career transition have you found most challenging to articulate to others? Tell me about them in the comments! The stories we share about our professional journeys matter more than we realize.""
""""
""#CareerTransitions #CareerDevelopment #ProfessionalGrowth #CareerCoaching","","",MEMBER_NETWORK
2025-03-31 18:03:36,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7312535050212823040,"The AI job application ""arms race"" is perpetuating a hiring doom loop that hurts EVERYONE.""
""""
""I just read a fascinating piece (link in the comments) by Michael Horn and Bob Moesta that perfectly captures what I've been seeing in the job market - we're trapped in a vicious cycle where AI tools are making things WORSE, not better.""
""""
""Here's the toxic pattern they've identified:""
""• Job seekers use AI to blast out hundreds of generic applications""
""• Employers get flooded with thousands of AI-generated resumes""
""• Companies either double-down on their own AI screening or abandon it entirely""
""• Hiring managers retreat to the safety of personal referrals""
""• Qualified candidates without connections get left behind""
""""
""It's essentially mutually assured destruction for both sides of the hiring equation.""
""""
""In my opinion, the current generation of candidate-side AI tools are primarily fueling this problem because they focus on brute-force volume rather than meaningful personalization. ""
""""
""LazyApply, JobCopilot and their ilk are selling false hope - tricking job seekers into thinking they're making progress when they're actually just contributing to the noise.""
""""
""But here's where I think Careertech founders need to listen up: We need AI tools with INTEGRITY. Not tools that help you spam 500 employers, but tools that help you create genuinely tailored, authentic applications for roles you're actually qualified for.""
""""
""Until then, I'm with Horn and Moesta - invest your time in building real relationships instead of feeding the application machine.""
""""
""#AIHiring #JobSearch #NetworkingMatters #CareerTech","","",MEMBER_NETWORK
2025-03-19 13:01:43,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7308110424221102080,"*Pastes in a job description*""
""*Pastes in their resume*""
""*Instructs ChatGPT to “tailor my resume”*""
""*Unknowingly lives to regret it* ""
""🤦""
""""
""The year is 2025, and if you’ve done anything resembling the above, you’ve unwittingly enlisted yourself in the ChatGPT Resume Clone Army - and martyred your job prospects in the process.""
""""
""I’ve seen countless people use this tactic and it never works out in their favor. Here’s why.""
""""
""This approach to resume customization fails miserably because:""
""➡️ ChatGPT is constrained to working with what's already on your resume""
""➡️ It can only swap words around or extend ideas in generic ways""
""➡️ It’s liable to making dangerous assumptions about your experiences, leaving you to waste time reversing those changes at best and getting caught out in an interview at worst""
""➡️ It produces resumes that are broadly indistinguishable and drive recruiters crazy!""
""""
""Now let me be blunt: resumes are fundamentally terrible. They're one-dimensional representations of complex, nuanced careers. In an ideal world, they would be as extinct as dial-up internet. But at Careerspan, we’re pragmatists working within a broken system while pushing for better alternatives. And I firmly believe we’ve found one with our one-of-kind approach to resume tailoring.""
""""
""So what’s the right way to do things? Giving an AI your full backstory to work with - which is what we do 💪""
""""
""This means:""
""👉 Starting with AI coaching conversations to uncover your FULL story BEFORE touching the resume""
""👉 Honing in on hidden achievements and forgotten accomplishments""
""👉 Structuring bullets using our proven Action-Impact-Scale-Skills framework""
""""
""Our results speak for themselves: a 39% increase in ATS scores compared to original resumes and an 18% improvement over ChatGPT-tailored versions.""
""""
""This isn't just about swapping keywords like an overpaid thesaurus - it's about semantic optimization that analyzes job descriptions at a conceptual level and maps your capabilities onto requirements through pattern recognition.""
""""
""That’s why the real value of using Careerspan is getting help with articulating your unique professional story in the greatest amount of detail possible.""
""""
""So until we overthrow the yoke of resume tyranny altogether, I'm committed to making its burden that much easier.""
""""
""📣 Check out my full article on our blog in the comments below and like this post if you’re ready to defect from the ChatGPT clone army for good!""
""""
""#AIResumes #CareerDevelopment #JobSearch #ResumeStrategy","","",MEMBER_NETWORK
2025-03-18 15:02:27,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7307778418413088772,"As someone who moved to America 15 years ago for college, I've grown to deeply embrace this country, its people, and its values. Receiving my green card this past April was one of my proudest moments - making official what I've felt in my heart for years.""
""""
""That's why this situation with federal workers being laid off feels so personal to me. Due to political circumstances beyond their control, countless loyal public servants are being thrust into the most uncertain job market in recent memory. ""
""""
""I know full well the pressures of making a career transition, so I can appreciate the magnitude of the challenge facing federal workers forced to shift from the public to the private sector during an already stressful time. It's a uniquely difficult switch that threatens to leave tens of thousands of careers - and lives - in limbo. ""
""""
""I committed my future to this country because I believe in what America can be at its best - a place where we build each other up and rise together. ""
""""
""That's why I'm proud to announce that Careerspan will be offering free pro access ($49 for a 3-month license) to all federal workers affected by these layoffs. ""
""""
""No verification needed — we're operating on the honor system because bureaucracy is the last thing you need right now.""
""""
""Our platform helps you:""
""• Map your government experience to any private sector role""
""• Develop talking points that resonate with hiring managers""
""• Create materials that get you cut through in competitive hiring processes""
""• Build confidence in your ability to make this transition successfully""
""""
""The skills you've developed serving our country are invaluable—they just need to be framed in ways private employers understand. Consider us unequivocally on your side in your effort to do that. ""
""""
""Signup link in comments. Please consider sharing or reposting to support your fellow Americans. ""
""""
""#FederalWorkers #PublicService #JobSearch","","",MEMBER_NETWORK
2025-03-17 14:31:24,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7307408214537424897,"I had a fantastic afternoon last Friday sharing the stage with Mike Mendola from PwC and Emma (Vites) Patel from LinkedIn—with the brilliant Julia Munslow from The Wall Street Journal moderating—on how AI can help your career thrive. It was the perfect mix of perspectives — drawing from the best insights that industry professionals, career practitioners, and networking experts can offer.""
""""
""Credit to the students who attended; they were absolutely relentless (in the best way!) with their questions about staying relevant, job hunting effectively, and maintaining mental resilience in this rapidly evolving landscape. Amidst the doom-and-gloom that dominates AI conversations, it was wonderful to see a group of young people who were not only open to embracing AI but eager to be at the vanguard of the change it’s bringing about.""
""""
""For those who asked about my go-to’s for learning about AI, here’s a small sample:""
""For practical explainers: Tina Huang (YT)""
""For deeper tech dives: 3Blue1Brown (YT) and Uncoverage (YT)""
""For news and trends: AI Search (YT), Every.to (Newsletter)""
""For cutting-edge conversations: Dwarkesh Patel (Podcast)""
""For a sample of diverse perspectives: Andrew Ng (@AndrewYNg), Aaron Levie (@levie), Deedy Das (@deedy), Lenny Rachitsky (@lennysan), Pieter Levels (@levelsio), and Aidan McLaughlin (@aidan_mclau)(X/Bluesky)""
""""
""Having been to a few of Kamina’s events now, I can say with confidence that they deserve the rave reviews they get. HumanUptions creates spaces where students can directly engage with industry professionals about their future, which isn't just nice — it's invaluable. I also know its greatly appreciated by all.""
""""
""P.S. My cofounder Logan Currie and I are considering launching a podcast focused on leveraging AI for career advancement. Who would be your dream guest? Drop their name below and we'll see what magic we can work!","","",MEMBER_NETWORK
2025-03-02 02:21:51,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7301788804397309952,"Reposting an exciting nonprofit/impact job opportunity with Women's Entrepreneurship Day Organization (WEDO) / #ChooseWOMEN#ChooseWOMEN, a truly great organization with amazing leaders like Wendy Diamond and Christa Ventikos.""
""""
""WEDO is at the frontlines of the fight for gender equality across the world -- from teaching coding skills to girls in Afghanistan to providing microloans to female entrepreneurs right here in New York. ""
""""
""Learn more about their successes (https://lnkd.in/gSarXk89) and re-share for visibility if you know someone who's a great fit for this role! ""
""""
""Job Title: Operations - Strategic Partnerships""
""Location: NYC/Tri-State Area""
""","","",MEMBER_NETWORK
2025-02-28 19:12:21,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7301318326448779264,"Excited to join my fantastic panelists at Civic Hall on March 14th where we'll explore making AI work *for* your career, not against it.""
""""
""I'm looking forward to sharing practical advice on using AI to improve career exploration, enhance networking effectiveness, and streamline parts of the job hunting journey—while recognizing its limitations in areas that require a human touch.""
""""
""As the job market continues evolving rapidly, understanding which tasks to augment with AI (and which ones to keep firmly in human hands) is becoming a crucial professional skill in itself. ""
""""
""Be sure to join for what I'm sure will be a great event run by the fantastic Kamina Singh and HumanUPtions ""
""""
""#AITools #CareerStrategy #ProfessionalDevelopment","","",MEMBER_NETWORK
2025-02-25 12:37:24,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7300131773798039552,"Logan opened her pitch at HBS Women's Association with the only mildly unhinged text I sent her with feedback on her already quite excellent Harvard application. ""
""""
""It was a few weeks before Careerspan was nary even a glint in either of our eyes, but even briefly working on grad school applications together had me overflowing with excitement at the chance to once again collaborate with the best teammate and intellectual partner I've ever had. Little did I know how lucky I was truly about to get. ""
""""
""Logan is whip-smart, a devilishly creative problem solver, and ""does difficult things"" with the casual ease of a morning crossword puzzle. I am, daily, reminded of how lucky I am to share the title of ""co-founder"" with her. ""
""""
""Congratulations, Logan Currie! That was a great pitch. I look forward to the many more we have ahead of us. ""
""""
""P.S. Thank you for finding a screenshot with comparatively few expletives. I know I don't make that easy.","","",MEMBER_NETWORK
2025-02-20 18:41:52,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7298411551516950531,"The ever-incisive Rana el Kaliouby, Ph.D. gets it exactly right about career transitions and AI's role in professional development. As someone building in Careertech, I'm seeing firsthand how careers have become deeply tied to identity and happiness - just like our health. Today, when you’re making a career switch, you’re putting all of that on the line in one of the hardest job markets in history. ""
""""
""And the reality is dire: career transitions are more complex than ever, and the market has zero patience for unfocused career changers. Employers demand clear value articulation from everyone, putting career switchers at a disadvantage, which is why we've focused intensely on AI-facilitated career development at Careerspan.""
""""
""What resonates in Rana's perspective is her emphasis on being thoughtful about one's transitions. Her path from academia to entrepreneurship to VC shows the power of intentional career management. The key isn't the transition itself - it's making it strategically.""
""""
""This is where AI becomes transformative: not as a basic tool, but as a sophisticated system fostering self-reflection, skill mapping, and strategic planning. We're turning Generative AI into Facilitative AI, augmenting rather than replacing human insight. ""
""""
""For a deeper dive into our POV, check out Logan Currie's discussion with Rana on the Pioneers of AI podcast (link in comments)!""
""""
""Making a career pivot? What's your biggest challenge? Share below.""
""""
""#CareerDevelopment #AIinCareers #CareerTransitions #FutureOfWork #ProfessionalDevelopment","","",MEMBER_NETWORK
2025-02-07 12:20:31,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7293604542326161408,"🎯 The Art of Personal Marketing: How to Stand Out in Your Job Applications""
""""
""Ever wonder why some candidates get picked over others with similar qualifications? ""
""""
""Truth bomb time: Unique has nothing to do with it - it's all about presenting the RIGHT combination of your qualities!""
""""
""Let me break down my framework for crafting a compelling personal narrative that *actually* gets noticed:""
""""
""1. Strategic Selection 🎯""
""→ WHY? Because scattershotting everything you've got doesn't work!""
""• Focus on 5-7 of your strongest qualities""
""• Prioritize depth over spread""
""• Target what matters most for THIS role""
""""
""2. Deep Analysis of the Job 📋""
""→ WHY? Different companies value different things, even for similar roles!""
""• Decode the job description (first listed = most important)""
""• Match your capabilities to their needs""
""• Look for hidden opportunities beyond the basics""
""""
""3. Value Proposition Formula 💫""
""→ WHY? Listing skills isn't enough - you need to show their application!""
""Your Trait/Skill + How You Developed It + Their Impact = Winning Formula""
""""
""4. Growth Mindset Integration 🌱""
""→ WHY? You don't need to be perfect - you just need to show potential!""
""• Show learning capability""
""• Demonstrate adaptability""
""• Present development journey""
""""
""🔑 Pro Tip: Don't try to be everything to everyone. Better to shine brightly in a few areas than dimly across many!""
""""
""Remember: Your uniqueness isn't in any single trait - it's in your specific combination of experiences, skills, and attributes. Package them strategically!""
""""
""What's your biggest challenge in presenting yourself? Drop a comment below!""
""""
""#JobSearch #CareerAdvice #PersonalBranding #JobApplications  #CareersWithVrijen #Careerspan","","",MEMBER_NETWORK
2025-02-06 08:52:51,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7293189891973160961,"🎯 STOP Being Humble - It's Killing Your Career Chances! ""
""""
""Here's a cold, hard fact: Modesty isn't serving you in your job search. If anything, it's probably holding you back from landing your desired role.""
""""
""Here's the 3-step framework that transforms self-promotion from awkward to authentic:""
""""
""1. Deep Introspection 🤔""
""→ WHY? Because you can't tell your story if you don't know it yourself!""
""- What core problems have you solved?""
""- How did you specifically tackle challenges?""
""- What measurable impact did you create?""
""- What unique lessons did you learn?""
""""
""2. Strategic Packaging 📦""
""→ WHY? Because raw facts need context to create impact!""
""• Which achievements showcase your growth?""
""• Which experiences highlight your leadership or initiative-taking?""
""• What are indicators of the scale of your involvement or impact?""
""""
""3. Confident Delivery 🎤""
""→ WHY? Because confidence without arrogance is the sweet spot!""
""→ Present your value without apologizing""
""→ Focus on facts, not just feelings""
""→ Share stories, not just statements""
""""
""🚨 Pro Tip: Reflect on specific anecdotes from your life - they're easier to analyze than abstract questions like ""What are my strengths?""""
""""
""Remember: If you won't advocate for yourself, who will? Your achievements aren't going to speak for themselves - YOU need to give them a voice! ""
""""
""Interested in knowing how to translate your newfound self-advocacy to landing your desired job? ""
""""
""Like and comment on this post, and I'll DM you when I post the follow-up to today's post: ""🎯 The Art of Personal Marketing: How to Stand Out in Your Job Applications""""
""""
""#CareerAdvice #PersonalBranding #JobSearch #ProfessionalDevelopment #CareersWithVrijen #Careerspan","","",MEMBER_NETWORK
2025-02-04 23:37:30,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7292687743795511297,"This just in: Anthropic (yes, that one) is telling job applicants not to use AI tools in their applications. ""
""""
""Let me play that back just in case you missed that.""
""""
""An AI company that's actively working towards a future where AI transforms everything we do... doesn't want AI to transform applying to jobs… At their AI company. You can't make this up! ""
""""
""Here's what I find puzzling:""
""- They say AI will revolutionize work (except, apparently, for their own hiring process?)""
""- They say their ideal candidate will “be good to users” but then want said candidates to compete with one arm tied behind their backs.""
""- They claim ""AI-assisted communication"" is unacceptable, but have left it so vaguely defined that applicants are left guessing where the line is.""
""""
""Here's the thing - as someone working in AI-enabled career tech myself, I *get* where the concerns are coming from. The Wild West of AI-generated applications isn't ideal for anyone.""
""""
""However, instead of a blanket ""AI bad"" policy, I believe the leading AI alignment company should do just that – lead on this issue by:""
""- Developing robust, AI-resistant hiring practices""
""- Acknowledging that purely ""unassisted communication"" is quickly becoming a relic of the past""
""- Establishing clear guidelines for what types of AI assistance are acceptable""
""- Pioneering best practices for ethical AI use in hiring""
""""
""The real opportunity here isn't to ban AI outright - it's to lead the way in demonstrating what the responsible, effective use of AI in hiring looks like. ""
""""
""Let's go, Anthropic - light the way forward for all of us!""
""""
""#AIHiring #FutureOfWork #Anthropic #Careerspan","","",MEMBER_NETWORK
2025-01-31 15:00:22,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7291108054148796416,"🎯 The *Real* Strategic Networker's Workflow (Because Random Connection Requests Don't Work!)""
""""
""I've reviewed hundreds of networking approaches, and here's the uncomfortable truth: Most professionals are sabotaging relationships before they even start.""
""""
""Why? Because they treat networking like a numbers game instead of a strategic investment.""
""""
""Here’s what you should be doing:""
""""
""1.⁠ ⁠Collect Vital Intel🔍""
""(Because surface-level research = surface-level relationships)""
""•⁠ ⁠Map your targeting strategically""
""•⁠ ⁠Study their career trajectory""
""•⁠ ⁠Identify genuine conversation starters""
""•⁠ ⁠Understand their industry challenges""
""""
""2.⁠ ⁠Open with Confidence 💫""
""(First impressions last forever in professional relationships)""
""•⁠ ⁠Design outreach that proves you've done homework""
""•⁠ ⁠Reference specific work impacts""
""•⁠ ⁠Demonstrate informed curiosity""
""•⁠ ⁠Keep your ask small and specific""
""""
""3.⁠ ⁠Cultivate a Relationship 🌱""
""(Value first, ask later - this is where trust is built)""
""•⁠ ⁠Position yourself as an engaged learner""
""•⁠ ⁠Share relevant industry insights""
""•⁠ ⁠Maintain meaningful touchpoints""
""•⁠ ⁠Focus on mutual growth""
""""
""⚠️ Key Insight: Rushing to ask for favors before building rapport kills professional relationships, period. ""
""""
""Think about it: Would YOU help someone who clearly hasn't taken time to understand your work?""
""""
""What aspects of networking feel particularly challenging? ""
""""
""Would sharing some real-life examples or critiquing past messages from real people be helpful?""
""""
""Share and comment below for more such content!""
""""
""#StrategicNetworking #ProfessionalGrowth #CareerDevelopment #NetworkingTips #CareerspanCareerspanCareerspan","","",MEMBER_NETWORK
2025-01-29 17:46:29,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7290425083402047489,"📋 The Strategic Guide to Cover Letters (Yes, They Still Matter)""
""""
""Here's a surprising stat: 38% of hiring managers pay special attention to applications with cover letters. But here's the key - it's not about writing them for every application, it's about writing the right ones that make an impact.""
""""
""Let me share my framework for when a well-crafted cover letter can be your secret weapon:""
""""
""When Your Story Matters 🎯""
""- Making an exciting career transition""
""- Returning to the workforce""
""- Relocating for new opportunities""
""- Deep connection to the company's mission""
""(Your journey matters - make it count)""
""""
""When Context Adds Value ✨""
""- Remote work alignment""
""- Availability timeline""
""- Work authorization details""
""- Location-specific insights""
""(These details can transform your application)""
""""
""When You Have Unique Value to Offer 💫""
""- Industry-specific insights""
""- Relevant project experience""
""- Meaningful connections to the organization or industry""
""- Specialized expertise that matches perfectly""
""""
""Pro Tip: Think of cover letters as a strategic tool, not a mandatory checkbox. When you write one, make every word count and focus on adding new information beyond your resume.""
""""
""The modern job search is about being strategic, not just thorough. Use your time wisely! (or ""
""""
""What's your take on cover letters? Have they made a difference in your job search?""
""""
""#CoverLetterTips #JobSearch #CareerAdvice Careerspan","","",MEMBER_NETWORK
2024-12-03 14:32:08,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7269720062880530433,Thanks for the chance to talk shop Elena Agaragimova. Check out Logan Currie and my latest appearance on the SHIFT podcast,"","",MEMBER_NETWORK
2024-11-20 16:59:03,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7265045995317604353,"😴 Your LinkedIn profile is (probably) boring AF. Here's how to fix it:""
""""
""⚖️ Balancing intrigue and familiarity is the secret sauce to standing out without scaring someone off ""
""""
""🕵️‍♀️ Intrigue catches people's attention ""
""""
""🏡 Familiarity reassures them that they understand what you have to offer""
""""
""Ask yourself 3 simple questions to see if you're nailing this delicate dance""
""""
""1️⃣ Am I highlighting one or two qualities/experiences/attributes that aren't typical among peers in my function/industry but still add value to my work?""
""""
""2️⃣ Am I ""passing"" as someone in my field by using the right jargon and discussing the right topics?""
""""
""3️⃣ Does my career journey come off as a series of intentional, thoughtful decisions (even if that's rarely the case in reality!)?""
""""
""🚀 You're on the right track if you can confidently say yes to all three!","","",MEMBER_NETWORK
2024-11-18 18:14:36,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7264340231993147394,"I'll do this one more time for the people in the back. ""
""""
""Your resume bullets are probably costing you interviews right now...""
""""
""Here's my bulletproof formula for crafting resume bullets that *actually* get noticed:""
""""
""1. Impact first → Show exactly HOW you moved the needle (""Achieved 20% revenue increase"", ""improved user engagement by 12%"")""
""""
""2. Scale matters → What ""level"" are you operating at (""assisting C-suite"", ""supporting 12-person team"", ""completed in 2 months"".)""
""""
""3. Skills in action → Don't just list skills, show them in use (""Leveraged interpersonal communication"", ""Applied conflict resolution techniques"")""
""""
""4. Numbers, numbers, numbers → Quantify EVERYTHING (See examples from #1)""
""""
""Remember: Vague bullets = instant rejection. Be specific or be skipped! 📝","","",MEMBER_NETWORK
2024-11-13 21:21:47,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7262575398260023296,Join me and a former job seeker as we discuss her reflections on job hunting in 2025 and the lessons that helped her land a dream role as a Senior PM.,"","",MEMBER_NETWORK
2024-11-02 18:06:38,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7258540020146302979,"What an excellent point by Nasim. I couldn't agree more - it's important to get readily useable AI tools in everyone's hands, not just the ones that have an existing comfort with the technology or can afford to pay.","","",MEMBER_NETWORK
2024-11-02 17:59:39,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7258538262477123584,"Great day at Civic Hall with HumanUPtions. Thank you so much to everyone that joined and especially Kamina Singh for putting on such a great event. ""
""""
""I'm excited about our partnership and look forward to being back on December 13.","","",MEMBER_NETWORK
2024-10-25 13:11:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7255566659388690434,"“Your resume should be one page” is often touted as a given in job seeking that few job seekers looked to break with. ""
""""
""However, recruiters are increasingly looking for narratives, meaning this advice may be outdated at best and needlessly constraining at worst. ""
""""
""Longer resumes give job seekers room to tell a complete story and highlight more of what makes them unique.""
""""
""#JobHunt #ResumeHelp #JobSeeking",https://www.fastcompany.com/91169318/resumes-more-pages-sections-5-years-ago,"",MEMBER_NETWORK
2024-10-23 13:22:05,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7254844533694160897,"AI has numerous useful applications in the job search process, but just typing your resume into ChatGPT alone may not get you the results you are looking for. ""
""""
""There are a lot of nuances to your particular professional branding that LLMs may miss out on if they are only responding based on your resume and disparate bits of information. ""
""""
""That's why we want our product to provide career support based on a *deep* understanding of who you are and what you bring to the table. ""
""""
""#AI #JobSeeking #JobHunt #Careerspan",https://napavalleyregister.com/life-entertainment/hunting-for-a-job-here-s-how-ai-can-help-you-land-your-next-role/article_42996397-8803-5a6b-be0f-84b541966ff7.html,"",MEMBER_NETWORK
2024-10-16 00:41:33,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7252116425127952384,"For anyone in the NYC area looking to hear from and network with some phenomenal professionals - from Meta's Head of Marketing to a senior writer at Forbes - I strongly encourage you to check out HumanUPtions's upcoming event on Nov 1. ""
""""
""I've heard great things about their events and there's going to be plenty of time to connect with both the speakers and companies in attendance (including Careerspan!)""
""""
""Sign up at https://lnkd.in/g_3n66S3 (and come say hi on the day!)","","",MEMBER_NETWORK
2024-10-09 15:36:50,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7249805015383445504,"I’m thrilled to announce that The ApplyAI is now Careerspan!""
""""
""Why the change? Because your career is about more than just a series of painful job searches. It’s a journey filled with inflection points *waiting* for you to make the most of—and we want to be your companion every step of the way. Whether you're navigating a career change or aiming for that big promotion, we're here to help you get there faster, smarter, and happier.""
""""
""This rebrand signals our commitment to helping folks maximize their career ROI by being proactive, not reactive.""
""""
""As an aside, it also signals my finally comprehending why Justin Timberlake told Zuck to drop the ""The"". Farewell definite article, we barely knew ya!""
""""
""All in all, I couldn’t be more excited about what’s ahead.""
""""
""Lastly, if you know anyone looking to change their careers -- or just someone who feels stuck in their job -- send them my way! I'm happy to give them early access to our newest product when it launches this month.""
""""
""#Careerspan #NewNameWhoDis #CareerGrowth #Momentum #AIInCareers""
""","","",MEMBER_NETWORK
2024-10-08 09:35:07,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7249351597103755264,"Reposting this for visibility - Merisenda's insights are well worth reading if you're looking for a job. She landed an amazing gig as a Senior PM and was one of our power users precisely because she has an appreciation for how one can craft powerful and persuasive  professional messaging that gets you hired. ""
""""
""So proud of you Merisenda Alatorre! best of luck with the new gig.","","",MEMBER_NETWORK
2024-09-18 16:30:15,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7242208314074238977,"One of the joys of doing product research is being able to talk shop with experts in the career space, so shout out Heather Wixson who has been such a great friend to The ApplyAI! ""
""""
""Her perspectives and critiques have helped us refine our product, better serve our customers, and made for thoroughly enjoyable conversation to boot. ""
""""
""It makes me so happy that there are great people like Heather out there working  hard to help others build their dream careers. ""
""""
""If you have a career coach who's helped you get ahead, take a minute to send them some love. I know they'll appreciate it.","","",MEMBER_NETWORK
2024-09-10 17:40:13,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7239326818212741122,"Hey everyone!""
""""
""I’m looking for people who keep a professional journal.""
""""
""Do you keep track of your progress/achievements at work?""
""""
""Let’s talk!""
""""
""You'll get $30 for 45 minutes of your time. Amazon gift card, venmo, coins via snail mail, whatever works.""
""""
""We’d love to learn from your experience to build amazing products that help people advocate for themselves.""
""""
""Please sign up here: https://lnkd.in/eWQuYsYD","","",MEMBER_NETWORK
2024-09-05 13:16:32,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7237448519136030720,"When asked why you want to join a company, resist the urge to say ""Because you're hiring and I enjoy eating.""""
""""
""Instead, try: ""
""⭐ ""Your mission aligns perfectly with my passion for paying rent."" ""
""⭐ ""I've always dreamed of having health insurance."" ""
""⭐ ""Your value of 'work-life balance' really speaks to my core belief in 'life-work balance'.""","","",MEMBER_NETWORK
2024-09-03 17:15:25,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7236783857994231808,"No amount of enthusiasm will make up for a sh*t response to ""You don't have enough industry experience.""""
""""
""Here are 3 simple but powerful replies to make you more convincing than 95% of career changers. ""
""""
""1. Rapidly climbing the learning curve is my superpower. Here’s an example..""
""2. Here's how my past roles translate directly into this new industry: ""
""3. I've done my homework on your industry by….""
""""
""Remember: you've got more transferable skills than you realize!","","",MEMBER_NETWORK
2024-08-29 16:42:58,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7234963753199435777,"Plot twist: You're already employed.""
""""
""Role: Full-time job seeker.""
""""
""Skills required:""
""- Endless resume tweaking""
""- Professional ghosting survival""
""- Coffee shop WiFi connoisseur""
""- Master of the ""So, tell me about yourself"" monologue""
""""
""Benefits include:""
""- Flexible hours (aka 24/7 anxiety)""
""- Unlimited rejection letters""
""- Networking ... in unemployment forums","","",MEMBER_NETWORK
2024-08-23 14:18:16,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7232753011222065152,"Tech has stopped generating as many layoff headlines recently, so combined with this reduction in unemployment, this could indicate we're reaching an equilibrium in this space.""
""""
""I suspect many companies that went overboard with their layoffs are once again looking for talent to fill gaps that have emerged. Fingers crossed, this means good things for job seekers. ""
""""
""#JobHunt #JobSeeking #Tech",https://www.dice.com/career-advice/tech-unemployment-ticked-down-last-month,"",MEMBER_NETWORK
2024-08-22 14:26:04,https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7232392588211679232,"How are job seekers expected to compete in an environment where they regularly receive no response to applications? Unfortunately, they have to look beyond it. ""
""""
""Our current job hunt environment incentivizes quantity over quality, which is taxing on both job seekers and hiring professionals. In reality, you're better off selectively increasing the amount of more involved tasks like tailoring applications and networking instead of putting all your energy shooting out applications. ""
""""
""I recognize this is hard because seeing your # of applications rise feels like a concrete measure of your progress and effort -- unfortunately, it's also highly deceptive, especially if you're using auto-apply software or primarily going for ""easy apply""  roles. ""
""""
""#JobHunt #JobSeeking #Efficiency",https://www.boston.com/jobs/job-doc/2024/08/12/many-resumes-to-job-posts-but-no-responses/,"",MEMBER_NETWORK
